,order_id,user_id,estimated arrival,transaction_date
4890,1a263934-4f2e-4228-9916-92efd8c8064d,USER00272,15days,2021-10-21
4899,140286bd-a560-46de-8312-d93245bc91b3,USER62527,10days,2021-10-27
4926,7ae51bc9-88e8-4fad-9e89-2ddbc76be59f,USER28526,15days,2021-11-01
4928,17c43a80-a569-4d7f-ae8b-898929422b48,USER47728,13days,2021-12-25
4947,025602d7-bb39-446c-b9b1-0e13a94c94e1,USER40931,6days,2021-12-12
4951,35bfeb63-ed9a-475e-a695-549e18af8ec5,USER35949,3days,2021-12-03
4988,a94b0fa2-f346-4cdc-bffe-311d13b9a6fa,USER08029,13days,2021-10-20
5026,1bdf3229-cf12-41aa-a7b5-accc9b86e2bb,USER20501,10days,2021-12-31
5033,c52a390a-e24b-40c9-a6c5-e1691f9c0117,USER65353,6days,2021-11-07
5041,44410bbb-6dc2-4d7f-96e2-88162674a0eb,USER03512,7days,2021-12-19
5046,ff10c702-1a16-484f-92c3-abdfeb932a2e,USER26174,3days,2021-12-28
5052,2f1b7443-c5bb-40ae-8fd7-536e0d1c625a,USER52142,6days,2021-12-30
5053,6031786e-c7a5-4253-81eb-24b3a11c2648,USER24623,8days,2021-12-20
5054,1b85ca77-cb99-47e7-af5b-275e2865f287,USER09851,13days,2021-12-28
5058,9a8585d1-9be9-4005-9898-cc0f613e1094,USER12401,13days,2021-11-18
5067,4c17a2d9-6060-4c17-af0e-651011b2216a,USER23835,14days,2021-10-03
5075,61d602fa-1514-47cc-b124-f5aeee4c95de,USER31977,15days,2021-10-08
5076,a9c30b53-453d-46c0-9138-b3ce001fb4fe,USER31813,4days,2021-11-08
5088,ff6baab6-2c55-4016-8111-f7756acc92c5,USER05494,3days,2021-12-22
5100,881ae50e-b713-4211-a58a-6f458c53dcea,USER46780,6days,2021-11-12
5101,6998e89d-157a-4013-a826-d5819628c7c3,USER19927,14days,2021-11-23
5148,e9372724-149f-4be5-8373-1c003b29beab,USER03058,15days,2021-11-21
5169,d376a253-1765-4d8d-a541-90977de6a8ec,USER54028,15days,2021-12-11
5182,1408be48-bda4-4288-849d-470f5000ac69,USER42930,8days,2021-12-17
5215,534b05fe-148f-451c-9ad0-2eb2e29df873,USER65072,13days,2021-12-30
5219,2eec837b-57df-4b5c-8e45-b7819aad6b8b,USER65118,13days,2021-12-06
5248,4621134c-c69c-4511-83ca-84df40945046,USER23048,5days,2021-12-11
5283,370388b3-f2a7-48de-9574-8697d9c7b45a,USER54202,6days,2021-12-23
5288,1f34928c-1241-42b8-85c8-36c6377f0387,USER38161,5days,2021-12-06
5298,dc75cf0d-cbce-4f46-a8d4-c0b0578410bd,USER57963,4days,2021-11-28
5313,375e3701-e583-4f46-a2ae-b08e3913c8ac,USER62773,9days,2021-12-07
5314,cc2e95b8-b552-49ad-8ba7-897d71dd38fb,USER29335,14days,2021-12-02
5328,f1110cdf-c7e8-447e-b955-f60c385d0314,USER58418,10days,2021-12-03
5331,fcb1fa60-3d4f-4fff-875e-4681a55ea961,USER11994,5days,2021-11-10
5372,3779049b-3d74-4bc2-8180-ca03e42eaeb7,USER24622,3days,2021-11-02
5400,87ff015e-b770-483f-96a6-533d16c17b42,USER23432,14days,2021-11-08
5428,af1684d2-2b3f-4a17-9ac9-041c0df12978,USER43820,9days,2021-12-31
5435,3ed95845-f257-4f75-947e-f9d539b3548f,USER20370,12days,2021-10-03
5446,fe520eb9-61a0-4a0c-9efe-67f66c7c2782,USER26797,10days,2021-11-12
5479,9960c5dd-f0d2-48f1-a113-d2d090080df3,USER29478,14days,2021-12-12
5510,0f1066ff-193f-4c41-8f5e-3fc9bd41c5c5,USER11101,5days,2021-10-07
5535,baa1485c-0f4c-4406-bb5e-22120ec4f6d3,USER04759,12days,2021-12-21
5562,f437284e-7cfd-4888-b971-575db108acbe,USER12322,8days,2021-10-26
5567,765275fc-a68a-4a0a-8553-c35afe9e25f6,USER58418,10days,2021-12-01
5571,5717efc6-57f1-4724-8c7a-b8079f05a40f,USER35576,12days,2021-12-20
5596,10b56e83-d503-48ba-a4e9-4425eed15b52,USER62832,9days,2021-12-08
5613,65ed64d0-db04-43f0-9610-33a063d31ce6,USER21380,3days,2021-11-18
5652,892821de-5871-4d91-b01e-4ece63c3a955,USER35501,5days,2021-10-11
5653,8ca74410-dac9-4246-bc19-ebec811d3bd0,USER56314,11days,2021-12-21
5703,96a93906-6afa-4462-ac12-1fe5d3e787fe,USER36867,6days,2021-12-28
5708,55323a80-8fff-4e4b-bea8-c632bbaa6806,USER51171,12days,2021-12-01
5805,76967fa7-ccf3-4a0e-93b5-50f1b1d30d79,USER46491,4days,2021-10-07
5811,fd591123-7c40-4532-81a4-f202609a791f,USER33055,11days,2021-11-12
5815,3b20344f-d05a-4ef5-9f7b-51029b6ada91,USER35756,15days,2021-12-31
5816,7a7eca49-fb2f-4a61-ad68-17576502ae97,USER28883,7days,2021-11-07
5842,e5f26b68-0f83-48ab-a3de-b1d964fb0c25,USER44906,6days,2021-12-18
5870,082759a6-bf61-4556-8af3-bab6891f027d,USER31380,8days,2021-11-09
5873,d09870c5-b7a5-40cb-adac-c23d5ec3ae52,USER65185,12days,2021-12-26
5895,70a7b583-1f52-464c-8fbd-1438cb67e5f4,USER32445,5days,2021-12-08
5904,e2c3a11a-a943-47ba-9afc-5efa87309258,USER21852,3days,2021-11-08
5921,a253fcad-497f-4fc5-a3c5-e33115206ba8,USER55058,8days,2021-12-25
5951,4b462c67-65b3-4790-9e5f-217e37be4817,USER47488,4days,2021-10-11
5959,f27c72dd-978b-4844-a9a6-e9e0198e176f,USER10904,12days,2021-12-22
5961,2a064a3b-a92c-4934-b858-57648bf57fdb,USER63869,15days,2021-11-16
5966,71908e33-2294-4623-917c-b28393d89d8b,USER30526,9days,2021-12-05
5983,4c67a515-8a44-4415-8288-f65a05570dda,USER59614,3days,2021-12-19
6009,82098914-2ab6-4b27-a40e-d306df3c5c23,USER24651,7days,2021-12-31
6011,6cee5ed2-753b-4290-8097-49e2c7c57a3a,USER44536,12days,2021-11-14
6035,2550d0fd-0b02-4c5a-b55a-efc4c1fc6451,USER51753,12days,2021-11-05
6042,473fc264-940c-4063-8417-33e9780933c6,USER50680,12days,2021-10-18
6071,6d743387-affa-4a4d-bccc-65a741460bff,USER65328,5days,2021-11-06
6154,f438b48d-e379-4540-9f73-4cc0b405d3f6,USER34259,11days,2021-12-09
6189,fcc66ec8-0ce3-42b4-a588-de0aae43ad0d,USER00612,3days,2021-10-02
6202,da5237cd-291c-42ff-83d1-1d977cf06dfa,USER42343,12days,2021-11-06
6208,4bbb15f9-f6fe-43d8-bda8-0f510e2bfb83,USER30221,3days,2021-11-24
6209,2949bf74-b62d-4c46-bb66-37990a467430,USER64569,10days,2021-12-30
6243,9334b3b8-6f4e-4a14-91d9-8134608fb4b3,USER25703,6days,2021-10-01
6260,65c7f456-2a85-48eb-92dc-b9a748f04038,USER30827,8days,2021-12-24
6279,1215ee7e-7ab2-46dc-aac0-36b7b793604d,USER46162,3days,2021-11-08
6281,a660708d-bcae-441f-964f-81cec49474be,USER25861,14days,2021-12-01
6283,a75a7f76-1bf8-4dac-9cb6-ce5cf5158217,USER10003,9days,2021-12-28
6288,523811cd-62dc-4cd7-8127-892b95bfec12,USER54577,7days,2021-11-16
6313,ae4fbc4c-6541-4050-b49b-45d52327f468,USER03378,12days,2021-12-10
6315,b26ae7a7-45ac-4bf9-b0d6-827db7b4dc12,USER07706,8days,2021-12-31
6340,d7991a90-36d9-4ae5-89a3-3a7c8049bb0a,USER39200,10days,2021-11-16
6350,1c12f7df-5328-438c-b5dc-7fa5b9695763,USER43347,8days,2021-11-14
6369,bd8f2ec8-7224-4d4a-974e-32801eaaa6ee,USER19243,14days,2021-11-15
6379,d42369d4-36fe-4b2f-94f8-812dc4768f65,USER59495,12days,2021-11-28
6380,9b0f3ea1-ef5d-4abb-951f-d3b7805ea84a,USER45033,7days,2021-11-12
6383,5309d9fd-b62c-49ff-b84e-b7af29b32827,USER56283,15days,2021-10-20
6395,dc38e254-7d32-4201-8820-8bdfa1b4fa7d,USER55826,9days,2021-10-12
6423,36988920-7755-4f37-b2a3-11101c34beae,USER08654,13days,2021-11-23
6428,9b3af320-8112-442d-86ff-3ed6d9804616,USER01239,15days,2021-10-29
6431,252295ec-b5aa-44a9-a0b8-e4f20f4e8150,USER30994,5days,2021-11-13
6490,238afc6e-e50a-4e86-92ff-7465b56184ca,USER10592,5days,2021-11-25
6500,545c2e95-2beb-42e4-936d-c9287343ea8b,USER41225,14days,2021-10-12
6505,8112fe82-30c1-4806-9eae-b3e1304d3396,USER54015,10days,2021-10-04
6522,ddb043c2-5103-4fe2-b34a-4fbcef2786a0,USER23432,5days,2021-10-06
6545,c8d68247-56ab-47ea-b25c-8075be74a449,USER64032,7days,2021-11-29
6574,ac78eac4-7ef6-4cbf-b4e5-9c78c2c4b708,USER38150,9days,2021-12-15
6599,033caf98-fa78-4da1-8923-ba0767531982,USER61187,3days,2021-12-13
6624,3396908b-ba8d-4c6a-81e2-ef92b4b9603d,USER32996,4days,2021-12-15
6629,1b54b8d0-7643-44d2-aec5-cbec6d55694a,USER62832,11days,2021-11-13
6634,23f5b07f-4145-44e3-b2cd-e129ef1aaf0c,USER32727,6days,2021-12-28
6640,8944a1c2-ecf3-4536-aaac-4c71eb1bb5c7,USER48520,12days,2021-10-09
6688,e1c7f30b-309b-4058-8262-482767696541,USER41506,5days,2021-12-10
6690,ffa1be3c-f559-4da5-881e-7ea6a8116b68,USER05232,5days,2021-11-18
6702,610a67bc-a059-4e47-87cd-3b840f5aaef8,USER34555,15days,2021-12-05
6707,974069fc-3c92-494b-af1e-b040641821b0,USER48348,7days,2021-10-08
6724,969b8707-fa81-41c9-9aaa-3ddb3bd41efe,USER40865,5days,2021-11-18
6736,ed34551f-6534-46cc-9466-191c2623aefc,USER26392,9days,2021-12-04
6743,039a2edf-3c12-487b-9157-eee271ec34e9,USER19868,6days,2021-12-31
6750,56ed1c30-8173-48fd-a1ff-3641e713a017,USER32389,3days,2021-10-16
6753,1f2014f9-65fd-428b-8f18-285c1ffff23c,USER42457,3days,2021-12-06
6758,6246e74d-8667-4940-86d1-e32cc8673749,USER62885,11days,2021-10-20
6792,a2d8d9f5-b88d-40d7-ab2b-c82fc9c6a99a,USER31219,6days,2021-10-06
6793,b09b3cec-b63b-4936-b9fc-e372d94881be,USER62110,7days,2021-11-09
6809,4cbafcbc-770c-488b-a3e0-e008ea5d3fa7,USER52857,8days,2021-11-12
6812,382c3824-4b20-408e-8273-188727cb8504,USER55244,11days,2021-12-25
6838,f4f57a74-c0b3-417a-8ba5-01c3442fe4b4,USER05702,12days,2021-11-13
6855,a26e340e-313a-470f-81c0-e42b118877fc,USER22853,15days,2021-11-24
6857,1ecdeec2-0979-4fbf-bbb1-ebdad7d8621e,USER49893,12days,2021-12-06
6899,4a248cff-532a-4306-9156-0f608ac4d390,USER29425,11days,2021-11-11
6930,23b1f7be-bc77-4c0b-811d-aba4744af2be,USER23432,10days,2021-11-13
6938,88f17742-8da7-4fad-91cb-4d1e9f86b674,USER04133,14days,2021-10-07
6985,60f2134d-54c3-4b03-8ffa-f31b5cafc3da,USER11733,9days,2021-10-19
6999,50636d8a-e77d-4f5c-a0f8-9bd868dba573,USER01319,6days,2021-12-28
7003,0a2e2ed3-00dd-4e43-a481-7518db0f1288,USER61008,6days,2021-10-24
7018,bd98e321-52b0-474a-98ab-1f6823780374,USER02416,10days,2021-10-06
7036,5afccab7-763b-48e3-88fb-ccc56f5f037d,USER06365,13days,2021-10-03
7037,5f68b62d-f567-4438-9951-a08d0b5e0d7d,USER53494,5days,2021-12-04
7047,468e0b38-3c3e-424e-8c4f-153fe647387b,USER39708,3days,2021-11-24
7049,2ca0d5de-b08e-449b-bbce-1254d8a813a6,USER10222,11days,2021-12-08
7059,8652001b-1988-4253-9d34-b2634586765e,USER42007,7days,2021-11-16
7067,2c894b72-db09-4090-bd1e-8f9705cd8465,USER20687,8days,2021-11-29
7122,0118b042-93a0-4c95-a14c-a0ef9ff8bc13,USER27407,13days,2021-11-20
7138,f2f3fb09-fa6c-45be-a1d8-3e2ce413d0a0,USER16174,6days,2021-12-26
7177,21e757de-f59c-4a4e-a3cc-91c531ccb85a,USER23738,8days,2021-10-02
7213,602409c7-4b64-47ae-9f72-db346cf36f09,USER26255,4days,2021-12-16
7235,b7a75b34-7642-4c4c-bde2-5b333795538a,USER12299,8days,2021-11-29
7237,3b825ea7-c49f-4f82-a722-70faf70d0926,USER32334,11days,2021-12-20
7239,680cedc4-3848-4e26-b69b-21620e8840aa,USER30475,12days,2021-11-16
7240,29a47bd7-db4c-4ed6-9280-42ed6a3d8579,USER46484,5days,2021-12-25
7243,078acd41-3f2d-4dea-a1cb-cdfcab62e408,USER53421,8days,2021-12-27
7247,2144dbcf-1381-4000-9d8d-98416a39cae3,USER12140,9days,2021-10-11
7256,006d7657-cca3-4d45-bc31-d5404752e588,USER13970,3days,2021-11-19
7283,bf862002-86ff-4c5d-b0e6-32f483315da5,USER60001,8days,2021-10-12
7284,d9779536-aa4d-461c-bcc3-c2cd57b2abb4,USER38005,3days,2021-11-12
7288,d9bdbff7-4273-4df6-b308-2899aca92bd8,USER28644,5days,2021-10-20
7297,91df98a0-944b-4241-bb4c-72fe1f189021,USER46237,5days,2021-10-14
7311,eb94c788-b272-4fa2-8faa-66671c5e270b,USER35285,5days,2021-12-25
7317,bbdae101-894f-4e0d-ae14-784d3c41ae97,USER02067,14days,2021-12-03
7395,f5c229e0-4b36-411e-8340-eab0855963e6,USER06621,15days,2021-10-04
7406,c0441e72-0d01-4e86-be56-4e762905a610,USER55096,12days,2021-11-29
7411,c78aef83-7894-40cd-884c-0aa092c8b023,USER36643,3days,2021-12-18
7417,986058e8-aa38-4a8f-a4c5-733058308749,USER04761,12days,2021-10-19
7430,2d4e8aec-0fea-4b15-a2e0-1094566447e1,USER15061,14days,2021-10-13
7434,556d5965-11eb-4864-82cc-a123ccf26c73,USER03168,3days,2021-12-01
7444,2ac6a02b-32d8-496c-9039-71c611152620,USER33887,11days,2021-10-31
7480,9899247b-ebe8-46d2-b6bc-faeb96c46a89,USER47513,5days,2021-12-05
7490,635a0ce1-dc90-4a6f-9d43-c1c0e0e1182b,USER29165,9days,2021-11-25
7492,c0cbe26b-8f55-4cc5-81e1-d364715b9f61,USER16820,13days,2021-12-01
7507,d2f5ef55-736f-4130-b25e-99c926ef2d80,USER51191,11days,2021-11-24
7510,138b53af-6326-4444-b9b4-ef8bcfcfd4de,USER25985,7days,2021-10-29
7528,8ed8ce44-7db7-4952-bef0-f15a2cf83720,USER39163,9days,2021-11-06
7529,65f5aa51-66a9-4aaa-9300-1fb0692dbbf9,USER55633,7days,2021-10-11
7532,b83912a4-0203-4ef0-bce6-d9f9fd5c3356,USER06511,13days,2021-12-19
7556,232c432e-8ee7-4df0-b7dc-177fd035c57c,USER16455,6days,2021-11-04
7557,81097ec3-cffe-4daf-aef6-e1f090cc46e5,USER39333,3days,2021-12-25
7562,da01de09-bd8e-4f37-96bd-8961a7aaa9d2,USER21186,15days,2021-10-15
7567,da80ebbf-f183-42c6-b4f8-c1d63200f429,USER32738,10days,2021-10-14
7568,77479816-5357-438c-bcf9-926a552be4c0,USER29393,10days,2021-11-02
7571,eff162d5-3393-4d4a-9e6e-5983e571d4dd,USER34522,6days,2021-11-19
7581,2300b8dd-0cbe-4011-b586-11dc0796dbcb,USER29800,7days,2021-12-27
7639,4e0f254b-3e6a-408f-ac0f-a49eae6cd244,USER12401,9days,2021-12-17
7642,06598820-33af-4970-8462-ef0839de41bc,USER40804,5days,2021-11-29
7666,ae97de4f-a135-4a65-8b6c-280461d71a2c,USER45066,15days,2021-10-05
7678,bc306620-bf8a-4ac5-a249-f1f7b10d1631,USER21771,3days,2021-10-23
7697,24e6f56d-4872-4e40-9c57-de3dc8f71133,USER08484,8days,2021-12-10
7715,c06bb91f-6cbc-4ef8-82ba-77bb0e55d86a,USER28775,14days,2021-12-12
7734,ce2d5893-93ca-4048-b2ff-16efc2cb2c2a,USER27560,15days,2021-12-08
7763,e9b88c6e-0e92-46f9-81bd-9e775c835734,USER33210,5days,2021-12-18
7788,d5e1a801-b48b-43b8-96d7-efc18b9ec618,USER35591,5days,2021-10-25
7809,ceaf8c3a-72b9-4e7a-9687-3cfbb47b4a03,USER43888,5days,2021-10-31
7866,c1258bb6-116b-47f2-9010-5e3b87615f02,USER15344,6days,2021-11-07
7869,50d77350-d76a-4d25-87f8-53de06228558,USER29792,9days,2021-10-18
7870,a213111f-9bde-4670-a786-6cfa8836f0bd,USER16958,11days,2021-10-29
7885,f393c044-f609-4002-bc47-a4b99b6f9512,USER63901,8days,2021-11-24
7889,b34a4768-3113-4839-bdb3-3d350304dc79,USER42148,12days,2021-10-12
7946,ed11ded0-fd46-4f9d-b2e0-5ec305f9bd9b,USER07596,11days,2021-11-10
7949,d4b6b25b-09ba-4520-9028-12bc9ccf28d2,USER16645,8days,2021-10-07
7988,c212e1ce-7153-49a8-b1d1-562dd13b3cc6,USER16729,5days,2021-12-28
7993,ab151b45-b258-4503-b0f7-9933bb071740,USER03378,15days,2021-11-01
8102,fea3d5cf-e37b-4559-948f-dfbf033befa4,USER26174,11days,2021-11-07
8108,000ca953-6245-44ab-8cfa-062c83bcbcd2,USER61244,12days,2021-11-17
8110,d46acc60-b646-4a8a-bce8-330bd3d31b43,USER22595,13days,2021-12-04
8118,3e7ef024-f054-49bc-92f1-17f226653bc5,USER29154,13days,2021-11-13
8121,572db886-6c57-496e-8710-6497d2d02088,USER57621,10days,2021-12-21
8125,e17e3c9b-79f8-40c6-8a3d-6f984a0057b0,USER29425,9days,2021-12-20
8133,d535f587-8db7-4b43-95ca-358a570bd7e4,USER21621,7days,2021-12-13
8141,ef678451-86d7-470b-b512-63dd63fa5184,USER64017,8days,2021-11-07
8149,cce702fc-4f54-4df8-b2a0-d4d04d74a899,USER19956,15days,2021-12-06
8169,5a0e4089-b97c-4a4a-b61d-514271bd7c6d,USER21565,7days,2021-11-12
8191,d22428e0-11ef-442a-be84-befe0d05c69b,USER26117,8days,2021-11-17
8205,e0f23f93-c1a8-4062-8a9a-7473eacdd28f,USER53161,10days,2021-10-04
8232,53b323fa-fb85-4992-b42a-0e167541ba3a,USER28336,6days,2021-12-01
8235,dc8f4ab4-472a-41df-a5bb-a8a40c6158ad,USER22872,5days,2021-11-23
8239,00ea7bcb-6945-424e-9153-5bf9a3b58135,USER37379,13days,2021-10-26
8242,d89fa01f-3d82-474e-93db-1d30d1426865,USER15187,6days,2021-12-08
8243,70ac4eda-fbe0-447e-8674-dc3d9d327ade,USER04435,6days,2021-11-01
8263,2d896226-40ac-4178-86f4-9a68b1439db9,USER03058,13days,2021-12-11
8267,adff55db-a85f-4235-a7c8-fa31e036b740,USER27527,3days,2021-10-15
8279,70cbc203-1f5f-446b-9c37-ffd2f6f5b5eb,USER61198,8days,2021-11-12
8288,1b54a5ef-e20d-4774-b2f8-4533eb4d3b40,USER00128,3days,2021-12-03
8293,9ffb9335-bd0c-4e32-aec5-6701ebc114dd,USER44908,9days,2021-12-08
8321,9d35cd93-fbeb-4b26-ad9f-becf51e4198a,USER52715,10days,2021-12-02
8332,16c6b48e-8ad9-47e7-ba1a-3b790914791c,USER45631,12days,2021-10-29
8341,cab96cf6-de92-4b63-b616-8fb97168b234,USER23251,13days,2021-11-11
8351,2a65ef86-4331-485f-8bea-c08491c9a89d,USER43491,8days,2021-11-09
8389,8cd98ded-ef40-48cc-ba74-8378a538def9,USER24838,7days,2021-12-30
8396,2d7e1b28-565e-4161-a6c3-1ac6452f3cc5,USER58010,5days,2021-11-12
8433,ed27b532-1e48-4210-b52f-8a692b8ab7d3,USER22982,11days,2021-11-08
8449,d3fe2588-bb31-4566-af1b-0742c94a4f79,USER25898,10days,2021-11-13
8474,37964a26-591e-49b4-813c-33d6a1826946,USER14790,11days,2021-10-05
8481,33a45190-38f8-418f-911d-a4b0da58f2be,USER18340,5days,2021-11-20
8495,fa5a7fc7-db00-4511-9a23-29bc903802c4,USER33928,5days,2021-10-31
8496,cf1d6793-fd37-445d-aab3-e71a98b27ddb,USER63360,10days,2021-12-10
8506,6272c94c-cbf6-4064-9a69-e184652f0feb,USER07080,4days,2021-12-15
8524,335a2383-26b4-49ae-a40a-5744e9840267,USER51252,14days,2021-11-08
8529,14447813-d6c9-4192-84e6-247c26eed8dd,USER41225,11days,2021-10-20
8534,3e1d274c-0f70-419d-a693-baf7a3fa0424,USER62844,3days,2021-10-17
8554,549e1e9b-cefd-4478-8f15-e57f7e9d58e7,USER49279,9days,2021-12-30
8556,b4c00922-41ff-44cd-80d3-fac0a7dc185f,USER54033,13days,2021-12-10
8563,01f3af2f-be0d-4486-b38e-89d3c2ca9dc4,USER62502,10days,2021-11-05
8599,a183d6b6-64fe-4cfa-bca0-950a7cab9b6c,USER36264,8days,2021-12-13
8647,58da0df5-eb09-4ab1-ae77-d32f4995df3e,USER43824,6days,2021-12-25
8663,d9231b82-7c0c-459f-a487-68b7a91cded0,USER01188,3days,2021-11-03
8676,a787584d-3093-46c2-9ea3-6aa988f24736,USER14794,12days,2021-12-28
8683,0ed41aaa-4c03-4694-be36-f265a2a39af3,USER14471,3days,2021-11-04
8749,64ac0e8f-91a2-4781-8be2-829156c73e51,USER38500,8days,2021-10-31
8751,f97702ab-c3bc-4e12-a066-aab6218cfcd4,USER33864,15days,2021-10-07
8776,62478b47-77a9-4d8b-95b2-fa51681f116b,USER36553,10days,2021-10-16
8781,2216e299-f228-4343-acbd-626ab89d3913,USER59543,5days,2021-12-19
8804,ecdd5f6b-06ac-4f3a-8142-6d94f9d814ec,USER51709,11days,2021-10-26
8809,b6038e7d-82ab-4135-9aac-6bc501fdfdd4,USER43126,6days,2021-11-03
8821,51f318d1-731a-440c-87f3-707141dc680a,USER61008,8days,2021-11-21
8880,2904a8da-ca61-4cd7-9abd-2d87f527bd81,USER36854,14days,2021-10-02
8892,1d8ad6af-7b61-4550-a865-2c777442a3a1,USER63139,9days,2021-12-18
8926,57068401-385e-4a0d-b77c-c8b276ff146f,USER01239,7days,2021-10-18
8931,67f1d174-5f14-45ba-ab75-35db6f235f08,USER63966,14days,2021-10-01
8938,540ec799-a639-4e34-b3ca-0b0d6415f406,USER39661,4days,2021-10-08
8951,c4add32a-6948-4e90-a49c-16a9b155f810,USER27560,13days,2021-11-11
8965,12a611a9-5eee-4d3e-a13e-c9715604699f,USER55556,11days,2021-11-03
8971,aaccab27-4017-4cd2-99fe-09aea37d111e,USER13970,7days,2021-12-12
9017,30ebce30-6521-41ff-aa6e-373c87509e0b,USER40871,5days,2021-11-26
9065,ba7d8193-e17b-48eb-bf55-e3d59fb406ee,USER11101,3days,2021-11-08
9090,0105018f-339b-440f-96fc-c2dbab1fff71,USER40697,7days,2021-12-07
9091,d011a76a-0ae1-4405-a9cd-f07e14c50a16,USER30994,14days,2021-12-11
9108,24420c3d-21b8-420c-8036-a5d30504b44f,USER50592,13days,2021-11-27
9150,b8a07667-3bbf-45d7-a369-a8ff7232083f,USER00967,9days,2021-12-26
9186,a53bc96f-e433-4aac-94bf-e1adc4c1af91,USER38005,9days,2021-12-28
9195,e15585ba-e6f7-424f-b10b-5232fef27876,USER45171,8days,2021-10-15
9198,68884109-1a70-4f79-967b-398bcaebab9d,USER29849,12days,2021-12-19
9222,b9b84131-d4a5-4718-9c85-15dc1463e41a,USER09798,14days,2021-10-20
9264,b7ad4a0e-9336-4d8d-bb13-e7d9fc1fb8c5,USER53965,4days,2021-10-08
9269,c2a6b2ad-9985-4dc7-a43a-60c976e47479,USER53161,7days,2021-10-25
9290,1104e629-dcfb-4d15-9406-6c5f357789b5,USER07944,10days,2021-11-29
9291,3b6930bf-7457-4a2a-be1e-fa55b10424ee,USER31027,8days,2021-11-24
9303,69c4ee5e-463d-4537-b55a-e96d0cdf98ac,USER20612,4days,2021-10-22
9333,7658959d-3b8c-41d5-93e2-5026c1babfd6,USER64664,9days,2021-12-09
9343,cda1d99b-e121-4137-8e24-1e2d7ddd4e94,USER37638,5days,2021-10-25
9369,93428ab7-6de5-42e6-a8cd-4f9e95c4bded,USER20536,7days,2021-12-10
9371,446e42bd-2e75-4c0c-9f64-2367501e850e,USER15171,8days,2021-12-06
9409,044078c8-2589-4948-8898-af8697d102da,USER24410,7days,2021-11-13
9441,f85f167d-cbff-4c1a-aa58-71424e8da6ec,USER63776,11days,2021-11-15
9445,c4b2fa0a-2917-44d5-afbf-6e44f04d500c,USER58384,7days,2021-12-26
9450,04434dd6-2cf9-47f7-acd7-6453fdab7fcd,USER25319,15days,2021-11-10
9482,ccc877a6-5336-406f-8fde-834fdd4e5087,USER43607,4days,2021-10-26
9485,46fabda3-940e-440d-b4b1-0eec7c59d565,USER19888,9days,2021-11-23
9488,6a9123a4-595f-4177-9cd3-ef6d3dd5b868,USER52134,4days,2021-12-05
9490,749e8b8e-e92b-40d1-bc66-575def99be97,USER13954,9days,2021-11-19
9524,f50cf000-eec8-4803-9db4-7ea5af7a07b9,USER59495,15days,2021-12-27
9550,9813f109-cf9e-4178-9369-4c435946be10,USER50095,14days,2021-12-16
9579,b62f8658-f3a3-439a-a54f-5c7c80956cd4,USER09918,7days,2021-10-12
9582,a41ce1fd-c992-4459-8980-2f03681208c9,USER33163,6days,2021-12-15
9590,08cacc60-acdb-48b7-9b5f-f4456539e802,USER01327,9days,2021-11-18
9597,1f9df27d-4692-471e-8803-e2684c612b57,USER45820,15days,2021-10-28
9600,08984648-f32e-4bd1-b8cd-8d2b53e14863,USER03364,13days,2021-11-14
9606,a09fba2c-6d9e-486c-9409-77b5bac77ace,USER09006,6days,2021-12-13
9622,74d836af-313e-4c9a-b8b5-6da64a3a9c1d,USER42000,10days,2021-10-05
9647,236fcd3e-c25c-4c7a-9256-9d36b96a6593,USER36508,8days,2021-10-12
9674,014f4c32-03d4-42f2-a5f2-3cea4ff26059,USER05626,4days,2021-10-26
9680,632a430c-2820-4cdd-ae17-53fec5a4b38c,USER36867,7days,2021-10-01
9705,0e2638b9-62d8-49c8-bc7e-b7d5e06ceaa6,USER02630,7days,2021-12-30
9712,befe3b9e-eae8-4c82-a078-859d49157c28,USER01385,4days,2021-10-11
9734,d717ff80-89a5-4eb0-975d-d970998eac8f,USER58337,6days,2021-11-25
9739,8da29d67-e4ae-4903-8deb-4b5e5081de75,USER45807,3days,2021-12-28
9760,4c498315-3ef3-4ba2-b55a-9b629ff57db2,USER39928,8days,2021-10-25
9764,3b1c141e-21dd-49e9-837b-90e0c4bc8beb,USER34069,10days,2021-10-06
9778,c3b2d345-31a9-400a-8de2-6ced6416316d,USER63047,8days,2021-10-21
9785,ebe59449-3f16-494a-939f-9a9f5ae9e3c7,USER58543,15days,2021-11-25
9817,90589c9e-3dbf-463d-aa42-e81b79bbefb9,USER19334,6days,2021-12-24
9828,6cc0b540-5f3f-4ab0-a17c-aefa2e3e1cce,USER22698,10days,2021-10-06
9849,fb9d8722-d8b9-43ad-bd79-fc130c9b8af5,USER53161,8days,2021-11-25
9851,b035eecb-41b3-44bd-a9c3-960b539d13c4,USER17340,3days,2021-12-14
9852,79dd6a57-80e2-4894-864d-8fcb6819f088,USER11824,13days,2021-11-16
9865,2c66bce0-abf1-422e-9f70-6a16c5aba4cf,USER29666,12days,2021-11-09
9885,60cae9b3-7495-4363-b284-19f6230bc108,USER04719,11days,2021-11-14
9906,1c20df9e-8a4a-4c6f-86be-72b03bcac2aa,USER26053,15days,2021-11-02
9912,730f31b0-ab5b-4e97-99ff-27575fec3d54,USER50240,14days,2021-10-19
9913,323696c4-eae1-4f36-baec-4b7a3bb11298,USER58873,6days,2021-10-31
